"sp","DR","ssp","lat"
"Copsychus_saularis",0.540068917363752,18,19.11695427
"Coracias_benghalensis",0.34665552011819,3,27.73426691
"Coracias_cyanogaster",0.350919056567783,1,9.533415871
"Coracias_garrulus",0.350919056567783,2,44.74247013
"Coracias_temminckii",0.105909483663002,3,-2.109476243
"Coracina_analis",0.0864437558446681,1,-21.57322986
"Coracina_atriceps",0.211366318761202,2,-1.176817388
"Coracina_azurea",0.0579373129289249,1,2.640649856
"Coracina_boyeri",0.126824121453963,2,-5.360504519
"Coracina_caeruleogrisea",0.0639854236416771,3,-5.124454345
"Coracina_caesia",0.1131406036112,3,-7.947668564
"Coracina_caledonica",0.448291000979083,8,-13.35392114
"Coracina_ceramensis",0.14282080693893,2,-3.123321845
"Coracina_cinerea",0.0565155600892568,3,-19.50051321
"Coracina_coerulescens",0.0928317137040218,3,15.57150632
"Coracina_fimbriata",0.509996929532881,5,0.536826512
"Coracina_holopolia",0.2838837204434,3,-7.802598112
"Coracina_incerta",0.515484686445139,1,-4.929970291
"Coracina_lineata",0.108614135363505,10,-13.83533625
"Coracina_longicauda",0.0639854236416771,2,-5.56177495
"Coracina_maxima",0.0769515944537541,2,-26.113328
"Coracina_mcgregori",0.0552205393319497,1,7.520750684
"Coracina_melanoptera",0.282535835201828,2,17.3905627
"Coracina_melas",0.303257730201045,6,-5.357035475
"Coracina_melaschistos",0.194207234916431,4,25.84344928
"Coracina_mindanensis",0.18171146169763,5,11.97937047
"Coracina_montana",0.0737919793597142,2,-4.38242472
"Coracina_novaehollandiae",0.144536998493187,4,-33.72968695
"Coracina_papuensis",0.211366318761202,15,-20.82597053
"Coracina_pectoralis",0.189667616615726,1,-3.999602131
"Coracina_polioptera",0.509996929532881,3,15.44814097
"Coracina_schisticeps",0.0704165797985487,4,-4.688726426
"Coracina_striata",0.249992559482691,16,2.784942174
"Coracina_tenuirostris",0.402445711622101,30,-15.00671824
"Coracopsis_nigra",0.0561614238384728,4,-19.36532505
"Coracopsis_vasa",0.0561614238384728,3,-19.53192866
"Coragyps_atratus",0.0287408554628328,3,-4.657541983
"Corapipo_altera",0.518157432576422,2,7.933014465
"Corapipo_gutturalis",0.303913851148529,1,2.805323829
"Corapipo_leucorrhoa",0.518157432576422,2,7.679155051
"Corydon_sumatranus",0.0566702740473197,3,6.65732823
"Coryphaspiza_melanotis",0.173010557947816,2,-15.16186124
"Coryphistera_alaudina",0.0853964060754908,2,-29.27179037
"Coryphospingus_cucullatus",0.15867719873033,3,-15.09279706
"Coryphospingus_pileatus",0.15867719873033,3,-9.176911092
"Corythaeola_cristata",0.0181679376917224,1,1.4815042
"Corythaixoides_concolor",0.037054861326288,4,-17.20662768
"Corythaixoides_leucogaster",0.030595045072261,2,3.094599927
"Corythaixoides_personatus",0.037054861326288,2,-4.175665932
"Corythopis_delalandi",0.0759631034439434,1,-19.33563452
"Coscoroba_coscoroba",0.0796445043986823,1,-42.93642348
"Cosmopsarus_regius",0.128920307023517,1,3.652903004
"Cosmopsarus_unicolor",0.188563631207843,1,-5.804090663
"Cossypha_anomala",0.10528304226716,5,-9.018425091
"Cossypha_archeri",0.150425379635252,2,-2.315058507
"Cossypha_caffra",0.150425379635252,6,-20.01645813
"Cossypha_cyanocampter",0.0854969190726157,2,4.565490679
"Cossypha_dichroa",0.12393790128086,2,-29.05346039
"Cossypha_heinrichi",0.331512487920757,1,-4.325836245
"Cossypha_heuglini",0.304443220307028,3,-8.366357512
"Cossypha_humeralis",0.0845698808054149,1,-23.14715833
"Cossypha_isabellae",0.10678725930863,2,6.116635377
"Cossypha_natalensis",0.331512487920757,3,-9.356548751
"Cossypha_niveicapilla",0.144649157174201,2,7.660199708
"Cossypha_polioptera",0.17749388310948,3,2.065417267
"Cossypha_semirufa",0.216473520780561,3,7.259653721
"Cotinga_amabilis",0.184727577300469,1,15.7907076
"Cotinga_cayana",0.59947524880028,1,-3.308031139
"Cotinga_cotinga",0.229980394350394,5,0.023468137
"Cotinga_maynana",0.54902026720331,1,-5.701471965
"Cotinga_ridgwayi",0.229980394350394,1,8.898576883
"Coturnicops_notatus",0.10322228242072,1,-30.27193747
"Coturnicops_noveboracensis",0.10322228242072,2,51.6946622
"Coturnix_coromandelica",0.0888314512534533,1,23.01590716
"Coturnix_delegorguei",0.237705741969302,3,-6.360270141
"Coturnix_pectoralis",0.112071331950625,1,-27.25477702
"Coturnix_ypsilophora",0.0788326013453278,10,-22.14361726
"Coua_caerulea",0.035694829428892,1,-18.90811667
"Coua_coquereli",0.0930590020351092,1,-18.4155702
"Coua_cristata",0.0508467085726141,4,-19.51347025
"Coua_cursor",0.0930590020351092,1,-23.82570506
"Coua_gigas",0.073301326553354,1,-20.1537491
"Coua_reynaudii",0.0448385846643837,1,-18.89534945
"Coua_ruficeps",0.0335800863225682,2,-19.88457964
"Coua_serriana",0.073301326553354,1,-16.09161046
"Cranioleuca_albicapilla",0.766265313963433,2,-12.39285156
"Cranioleuca_albiceps",0.525779378138069,2,-15.96769688
"Cranioleuca_antisiensis",1.1972549431697,6,-4.74322502
"Cranioleuca_curtata",0.68255954541242,3,-7.0858985
"Cranioleuca_demissa",0.57775395433848,1,5.510165224
"Cranioleuca_erythrops",0.494321859964678,3,6.941390673
"Cranioleuca_gutturata",0.327450129605188,1,-4.918912402
"Cranioleuca_hellmayri",0.405306460219789,1,10.71282661
"Cranioleuca_marcapatae",0.525779378138069,2,-12.99202637
"Cranioleuca_muelleri",0.766265313963433,1,-1.390758911
"Cranioleuca_obsoleta",0.596672190330693,1,-26.9467139
"Cranioleuca_pallida",1.23753335399838,1,-19.68830316
"Cranioleuca_pyrrhophia",0.94913969089001,3,-29.71110898
"Cranioleuca_semicinerea",0.267043402597895,2,-10.37546121
"Cranioleuca_subcristata",0.57775395433848,2,9.109250894
"Cranioleuca_sulphurifera",0.294418931647638,1,-34.34158545
"Cranioleuca_vulpina",0.705786507295655,6,-0.704521257
"Crateroscelis_murina",0.146693755004214,5,-5.308838396
"Crateroscelis_robusta",0.0870037623864352,6,-5.269810467
"Crax_alector",0.541900377821999,2,2.768604461
"Crax_blumenbachii",0.386231866691558,1,-18.50801654
"Crax_daubentoni",0.110938998749081,1,9.011171062
"Crax_fasciolata",0.541900377821999,3,-14.76972477
"Crax_globulosa",0.300976028588476,1,-5.777014427
"Crax_rubra",0.162922453594696,2,14.00582953
"Creatophora_cinerea",0.0782805093906249,1,-13.61146791
"Crecopsis_egregia",0.0381926559622392,1,-5.097482113
"Creurgops_verticalis",0.118677554600992,1,-3.773780794
"Crex_crex",0.0543605167946547,1,53.97633645
"Crinifer_piscator",0.0386135312814051,1,9.710437854
"Crinifer_zonurus",0.0386135312814051,1,7.015564746
"Criniger_barbatus",0.133271487529317,2,6.733616005
"Criniger_calurus",0.227301782323598,3,0.653368108
"Criniger_chloronotus",0.133271487529317,1,1.060048236
"Criniger_ndussumensis",0.227301782323598,1,1.117908213
"Criniger_olivaceus",0.116890439792697,1,6.315833114
"Crossleyia_xanthophrys",0.0435447955774287,1,-18.20363475
"Crossoptilon_auritum",0.351592164649131,1,35.13013186
"Crossoptilon_crossoptilon",0.274607398682563,4,29.47233647
"Crossoptilon_mantchuricum",0.351592164649131,1,38.15655146
"Crotophaga_ani",0.0374492934644259,1,-8.829582568
"Crotophaga_major",0.0255525872080121,1,2.915334112
"Crotophaga_sulcirostris",0.0374492934644259,1,20.04103664
"Cryptospiza_jacksoni",0.298922328192017,1,-1.942487792
"Cryptospiza_reichenovii",0.256505019463378,3,-6.365660472
"Cryptospiza_salvadorii",0.298922328192017,3,2.867147272
"Cryptospiza_shelleyi",0.256505019463378,1,-2.138780189
"Crypturellus_atrocapillus",0.0312947952824274,2,-14.80748727
"Crypturellus_bartletti",0.055052736333059,1,-7.600396387
"Crypturellus_berlepschi",0.0494336373578767,1,3.402724284
"Crypturellus_boucardi",0.0296741919461658,2,15.50793222
"Crypturellus_cinereus",0.0287989078649286,9,-3.754037439
"Crypturellus_cinnamomeus",0.055052736333059,9,18.6220079
"Crypturellus_duidae",0.0280572092277855,1,4.651262073
"Crypturellus_erythropus",0.0325269155408838,7,8.169637219
"Crypturellus_noctivagus",0.0171695397686054,2,-16.47202806
"Crypturellus_obsoletus",0.0765304768989391,9,-19.43290749
"Crypturellus_parvirostris",0.0252822278723594,1,-13.20002549
"Crypturellus_soui",0.0428433067644589,14,-4.474218813
"Crypturellus_strigulosus",0.0255718073194053,1,-8.788540014
"Crypturellus_tataupa",0.0412848527154541,4,-18.3102408
"Crypturellus_transfasciatus",0.0401954609237717,1,-3.03864025
"Crypturellus_undulatus",0.0325269155408838,6,-8.33703629
"Crypturellus_variegatus",0.0401954609237717,1,-3.020461202
"Cuculus_canorus",0.441084282912246,4,49.43287779
"Cuculus_clamosus",0.0454487784732938,2,-1.958920933
"Cuculus_fugax",0.0487460274294852,4,27.51394551
"Cuculus_gularis",0.243592000898538,1,-0.494858514
"Cuculus_micropterus",0.0957858892395166,2,23.10238537
"Cuculus_pallidus",0.0314381306405509,1,-23.53072407
"Cuculus_poliocephalus",0.10660775307296,1,32.31350272
"Cuculus_rochii",0.463931293094197,1,-19.22660291
"Cuculus_saturatus",0.441084282912246,3,27.4943044
"Cuculus_solitarius",0.0579264255945782,1,-4.519758029
"Cuculus_sparverioides",0.0852281124253764,2,25.46633279
"Cuculus_vagans",0.238888211889998,1,1.974791147
"Cuculus_varius",0.0852281124253764,2,21.66840321
"Culicicapa_ceylonensis",0.0552165944136707,4,19.05164975
"Culicicapa_helianthea",0.0552165944136707,5,7.22899634
"Curaeus_curaeus",0.165409483772052,3,-46.8509879
"Cursorius_cursor",0.155617610371052,5,24.39938751
"Cursorius_rufus",0.300887591985553,1,-26.60540881
"Cursorius_temminckii",0.300887591985553,1,-4.514336678
"Cutia_nipalensis",0.0773525502112074,4,23.80842803
"Cyanerpes_caeruleus",0.16070620665983,5,-1.044005694
"Cyanerpes_cyaneus",0.119518545736448,11,7.801466066
"Cyanerpes_lucidus",0.205059941106685,2,9.905686273
"Cyanerpes_nitidus",0.205059941106685,1,-2.644794031
"Cyanicterus_cyanicterus",0.176552812001028,1,4.16810078
"Cyanocompsa_brissonii",0.163759201640205,5,-19.43595697
"Cyanocompsa_cyanoides",0.120435511731947,4,-0.794689157
"Cyanocompsa_parellina",0.0907482815291002,3,18.82981621
"Cyanoliseus_patagonus",0.0741542642771273,4,-36.84077276
"Cyanoloxia_glaucocaerulea",0.163759201640205,1,-29.78301028
"Cyanophaia_bicolor",0.362997305077563,1,15.0377676
"Cyanopsitta_spixii",0.0878736821268286,1,-9.1333
"Cyanoptila_cyanomelana",0.169965861816479,2,42.14448866
"Cyanoramphus_auriceps",0.749175937625933,3,-42.96489593
"Cyanoramphus_novaezelandiae",0.749175937625933,6,-45.77968328
"Cyclarhis_gujanensis",0.0687133586907538,21,-10.18420561
"Cyclarhis_nigrirostris",0.0687133586907538,2,3.863246439
"Cyclopsitta_diophthalma",0.153506179223453,8,-5.85353859
"Cyclopsitta_gulielmitertii",0.153506179223453,7,-6.027863831
"Cygnus_atratus",0.173838695252233,1,-23.69172854
"Cygnus_buccinator",0.347586072448504,1,52.85202046
"Cygnus_columbianus",0.347586072448504,2,67.30845038
"Cygnus_cygnus",0.215776833045412,1,58.02527258
"Cymbilaimus_lineatus",0.0806695292663809,3,-3.445546475
"Cymbilaimus_sanctaemariae",0.0806695292663809,1,-10.59684647
"Cymbirhynchus_macrorhynchos",0.103292199808657,4,3.772836204
"Cynanthus_latirostris",0.11027553944994,5,22.32649018
"Cynanthus_sordidus",0.0844106959731648,1,17.60968647
"Cyornis_banyumas",0.203443591279205,8,18.14319922
"Cyornis_herioti",0.468652336437008,2,16.09251995
"Cyornis_omissus",0.465400675241616,4,-2.175194968
"Cyornis_pallipes",0.0992497538991567,1,12.33852814
"Cyornis_rubeculoides",0.122678094628523,5,23.1927143
"Cyornis_rufigastra",0.343086237814675,8,2.846745386
"Cyornis_tickelliae",0.218264422326215,5,18.76205104
"Cyornis_unicolor",0.0998094546784537,3,21.74846494
"Cyphorhinus_phaeocephalus",0.0879602860619118,6,6.844755869
"Cyphorhinus_thoracicus",0.17051674886603,2,-6.41832019
"Cypseloides_cherriei",0.0327754187353441,1,9.487371504
"Cypseloides_cryptus",0.0781485890162017,1,9.73126112
"Cypseloides_fumigatus",0.41463995706108,1,-23.57476676
"Cypseloides_lemosi",0.115820804135896,1,2.499855578
"Cypseloides_niger",0.220251312046802,3,26.97516955
"Cypseloides_senex",0.41463995706108,1,-17.50428672
"Cypseloides_storeri",0.0595806044926337,1,18.67003074
"Cypsiurus_balasiensis",0.0559696402811488,4,15.19017688
"Cypsiurus_parvus",0.0559696402811488,8,-2.535322003
"Cypsnagra_hirundinacea",0.20744601296187,2,-13.99105395
"Cyrtonyx_montezumae",0.127679158000374,5,24.54406405
"Cyrtonyx_ocellatus",0.127679158000374,1,15.17150205
"Dacelo_gaudichaud",0.147741144673713,1,-5.362901502
"Dacelo_leachii",0.410175554400106,6,-17.91437048
"Dacelo_novaeguineae",0.210256297721153,2,-28.35444464
"Dacelo_tyro",0.410175554400106,2,-7.963554216
"Dacnis_albiventris",0.268103401796669,1,-1.031177224
"Dacnis_cayana",0.268103401796669,8,-3.654779455
"Dacnis_flaviventer",0.265649827268514,1,-5.566480299
"Dacnis_lineata",0.46002634055069,3,-0.34793638
"Dacnis_nigripes",0.173102892043089,1,-23.87212202
"Dacnis_venusta",0.739475364669378,2,5.424387361
"Dactylortyx_thoracicus",0.146941578689372,17,18.72759629
"Damophila_julie",0.311730208929242,3,5.225545371
"Daphoenositta_chrysoptera",0.0403226463488506,15,-25.73771521
"Daphoenositta_miranda",0.0403226463488506,3,-5.521974617
"Daptrius_ater",0.147954073863769,1,-4.008723534
"Dasyornis_brachypterus",0.0341758495951774,1,-31.85208661
"Dasyornis_broadbenti",0.0341758495951774,3,-37.67345512
"Deconychura_longicauda",0.135124264657079,7,4.211029922
"Delichon_dasypus",0.107845070933065,3,41.02357376
"Delichon_nipalense",0.107845070933065,2,25.64865493
"Delichon_urbicum",0.070593597189951,3,41.05990947
"Delothraupis_castaneoventris",0.214895344907492,2,-13.15899544
"Deltarhynchus_flammulatus",0.0886119963759258,1,19.57433294
"Dendragapus_canadensis",0.125878607507015,6,57.2660495
"Dendragapus_falcipennis",0.125878607507015,1,52.13781746
"Dendragapus_obscurus",0.206048302716366,8,52.11588827
"Dendrexetastes_rufigula",0.102612372106096,4,-5.912904858
"Dendrocincla_anabatina",0.195358825704321,2,12.90745309
"Dendrocincla_fuliginosa",0.195358825704321,12,-5.821809828
"Dendrocincla_homochroa",0.140525482040055,4,12.2727236
"Dendrocincla_merula",0.0737626570452855,7,-2.962080001
"Dendrocincla_tyrannina",0.153212617800981,2,-0.459656552
"Dendrocolaptes_certhia",0.163516513015669,15,-4.008582957
"Dendrocolaptes_hoffmannsi",0.167627453644185,1,-8.57445278
"Dendrocolaptes_picumnus",0.274881586325616,12,6.710545099
"Dendrocolaptes_platyrostris",0.274881586325616,2,-17.00926194
"Dendrocopos_assimilis",0.334743930163658,1,28.49967936
"Dendrocopos_atratus",0.744232608522145,1,20.8527206
"Dendrocopos_auriceps",0.334743930163658,1,29.88123596
"Dendrocopos_canicapillus",0.307465542099457,11,27.98861618
"Dendrocopos_cathpharius",0.153529726357315,6,25.83172642
"Dendrocopos_darjellensis",0.243867529081992,1,26.90220962
"Dendrocopos_dorae",0.243867529081992,1,20.32524852
"Dendrocopos_himalayensis",0.288153637523529,2,32.32099262
"Dendrocopos_hyperythrus",0.144634489229184,4,36.41717036
"Dendrocopos_kizuki",0.119463966721658,4,42.97960704
"Dendrocopos_leucopterus",0.126413154848044,1,42.51655006
"Dendrocopos_leucotos",0.347783156304673,11,52.16493802
"Dendrocopos_macei",0.271866334443565,5,18.80758773
"Dendrocopos_maculatus",0.223542572270524,7,11.86457585
"Dendrocopos_mahrattensis",0.136791994468763,2,22.55717584
"Dendrocopos_major",0.744232608522145,20,51.96742498
"Dendrocopos_medius",0.136791994468763,4,47.64484281
"Dendrocopos_minor",0.288153637523529,12,54.60462473
"Dendrocopos_moluccensis",0.307465542099457,2,-0.274775031
"Dendrocopos_nanus",0.461809374237665,3,20.85131933
"Dendrocopos_syriacus",0.600782913006711,3,42.36388912
"Dendrocygna_arborea",0.108759507426726,1,21.23080439
"Dendrocygna_arcuata",0.0644603417826116,3,-14.26065171
"Dendrocygna_autumnalis",0.108759507426726,1,7.393596931
"Dendrocygna_bicolor",0.149134326313421,1,4.561470139
"Dendrocygna_eytoni",0.115311526019949,1,-23.42277394
"Dendrocygna_guttata",0.149134326313421,1,-3.446259242
"Dendrocygna_javanica",0.0658317953201317,1,22.32063821
"Dendrocygna_viduata",0.0909691385012705,1,-7.096725299
"Dendroica_adelaidae",0.345650851203408,3,18.22588236
"Dendroica_caerulescens",0.222842633748813,2,45.88735304
"Dendroica_castanea",0.366237639632913,1,48.13196787
"Dendroica_cerulea",0.230056944575877,7,40.14576236
"Dendroica_chrysoparia",1.39440845608176,1,30.59567818
"Dendroica_coronata",0.255760654478438,4,45.79274586
"Dendroica_discolor",0.448695492937259,2,31.90525727
"Dendroica_dominica",0.274593975859891,4,32.95246745
"Dendroica_fusca",0.273805865522382,9,47.10531712
"Dendroica_graciae",0.658345298161414,4,18.91314542
"Dendroica_kirtlandii",0.229860627614567,1,44.6900147
"Dendroica_magnolia",0.177938677339826,1,49.60853897
"Dendroica_nigrescens",0.658345298161414,2,42.9653264
"Dendroica_occidentalis",0.941870010162706,1,42.14016123
"Dendroica_palmarum",0.234489492246151,2,53.49812374
"Dendroica_pensylvanica",0.328701497511525,1,47.41047462
"Dendroica_petechia",0.328701497511525,34,34.90718786
"Dendroica_pharetra",0.173607637285431,1,18.15616857
"Dendroica_pinus",0.508453356476107,4,37.52711827
"Dendroica_pityophila",0.321824584855863,1,25.38247522
"Dendroica_plumbea",0.173607637285431,1,15.95393341
"Dendroica_striata",0.366237639632913,1,53.02434673
"Dendroica_tigrina",0.230056944575877,1,50.60358651
"Dendroica_townsendi",0.941870010162706,1,52.59104986
"Dendroica_virens",1.39440845608176,1,47.68577747
"Dendronanthus_indicus",0.0390965553642609,1,36.71622192
"Dendropicos_abyssinicus",0.356899250357671,1,9.490614694
"Dendropicos_elachus",0.792072769575262,1,14.92426562
"Dendropicos_fuscescens",0.494955535882617,9,-7.809030832
"Dendropicos_gabonensis",1.27803752295513,2,1.934288948
"Dendropicos_poecilolaemus",0.494955535882617,1,4.011880425
"Dendropicos_stierlingi",0.512714419874237,1,-13.36866339
"Dendrortyx_barbatus",0.190015746275507,1,20.41243436
"Dendrortyx_leucophrys",0.106543102046221,2,12.27666783
"Dendrortyx_macroura",0.190015746275507,6,18.54482242
"Deroptyus_accipitrinus",0.0681436756392153,2,-2.179854931
"Dicaeum_aeneum",0.140654042808825,3,-7.75811221
"Dicaeum_agile",0.127855543704163,9,17.1663464
"Dicaeum_annae",0.0761809703578721,2,-8.617359652
"Dicaeum_anthonyi",0.0580611630147965,3,11.83401973
"Dicaeum_aureolimbatum",0.0482949537563855,2,-2.148013687
"Dicaeum_australe",0.0890811400884679,1,11.96224433
"Dicaeum_bicolor",0.0580611630147965,3,11.91057101
"Dicaeum_celebicum",0.093743082219482,5,-2.097168454
"Dicaeum_chrysorrheum",0.0545120984465715,2,10.77692255
"Dicaeum_concolor",0.107272062077877,7,15.84887924
"Dicaeum_cruentatum",0.17457250308552,7,14.77572193
"Dicaeum_erythrorhynchos",0.0969665205308979,2,19.86719384
"Dicaeum_erythrothorax",0.0728066569325655,2,-0.406170596
"Dicaeum_eximium",0.109281709032141,3,-5.102248233
"Dicaeum_geelvinkianum",0.205845344251896,11,-5.722704688
"Dicaeum_haematostictum",0.109463830110543,1,10.20917462
"Dicaeum_hirundinaceum",0.103910460225265,4,-15.8624847
"Dicaeum_hypoleucum",0.0682569024267716,5,11.9313223
"Dicaeum_nigrilore",0.0504787609541692,2,7.536764884
"Dicaeum_pectorale",0.205845344251896,2,-2.024561423
"Dicaeum_proprium",0.0682569024267716,1,7.460091567
"Dicaeum_pygmaeum",0.107272062077877,5,11.83801115
"Dicaeum_retrocinctum",0.134128381662486,1,12.95389111
"Dicaeum_trigonostigma",0.0577786111717534,18,5.855015317
"Dicaeum_tristrami",0.134128381662486,18,-10.55415636
"Dicaeum_vulneratum",0.0890811400884679,1,-3.22938165
"Dichrozona_cincta",0.0512082465829139,3,-5.299889
"Diglossa_albilatera",0.313565350051665,4,1.384003146
"Diglossa_baritula",0.295037868125704,3,15.11481612
"Diglossa_brunneiventris",0.823704351294277,1,-12.01294015
"Diglossa_carbonaria",1.45918810027596,1,-17.48176562
"Diglossa_duidae",0.158511845717208,3,3.214220731
"Diglossa_gloriosa",0.44461947163929,1,8.790091719
"Diglossa_humeralis",1.45918810027596,3,1.937741204
"Diglossa_lafresnayii",0.367736946456647,2,1.901873249
"Diglossa_major",0.196779346783354,4,5.187232412
"Diglossa_mystacalis",0.216440612775014,3,-12.42712733
"Diglossa_plumbea",0.295037868125704,2,9.695190552
"Diglossa_sittoides",0.16025896580892,6,-7.650323145
"Dinemellia_dinemelli",0.15121299862759,2,3.765674746
"Dinopium_benghalense",0.387131054689856,4,22.51606715
"Dinopium_javanense",0.294743372993154,6,9.246166985
"Dinopium_rafflesii",0.294743372993154,2,1.368362747
"Dinopium_shorii",0.387131054689856,2,23.02033912
"Diopsittaca_nobilis",0.131124958717415,3,-10.8604585
"Dioptrornis_chocolatinus",0.351252900964554,2,9.4236638
"Dioptrornis_fischeri",0.234400187904062,4,-3.206770053
"Discosura_conversii",0.137356454936423,1,3.731911096
"Diuca_diuca",0.126630479491924,4,-37.51699454
"Dives_dives",0.301454744068132,1,17.8014461
"Dives_warszewiczi",0.176274001931648,2,-6.063005674
"Dolichonyx_oryzivorus",0.0832196952082806,1,45.76720874
"Doliornis_remseni",0.0985337404311922,1,-0.0874912
"Doliornis_sclateri",0.0985337404311922,1,-10.09832489
"Dolospingus_fringilloides",0.179604903056103,1,1.164572998
"Donacospiza_albifrons",0.501100278972281,1,-28.60902966
"Doricha_eliza",0.688735421555527,1,20.43224259
"Doricha_enicura",0.688735421555527,1,15.28244401
"Doryfera_johannae",0.0700973456545247,2,1.487611969
"Doryfera_ludovicae",0.0700973456545247,2,5.053672248
"Drepanoptila_holosericea",0.0778587392010885,1,-21.34260052
"Dromaeocercus_brunneus",0.15366675725545,1,-18.02017743
"Dromococcyx_pavoninus",0.0265510907545705,1,-11.43129503
"Dromococcyx_phasianellus",0.0265510907545705,1,-7.067933666
"Drymocichla_incana",0.255588941674671,1,5.847038091
"Drymodes_brunneopygia",0.0456985504552484,2,-32.60947899
"Drymodes_superciliaris",0.0456985504552484,5,-6.45671106
"Drymophila_caudata",0.101426901170858,4,-0.819161839
"Drymophila_devillei",0.101426901170858,2,-9.409620755
"Drymophila_ferruginea",0.0916624093674896,1,-21.14593587
"Drymophila_malura",0.0756300423364624,1,-25.09084464
"Drymophila_ochropyga",0.0836998445850301,1,-22.79243967
"Drymophila_rubricollis",0.122027376199382,1,-24.9655195
"Drymophila_squamata",0.0836998445850301,1,-19.60206792
"Drymornis_bridgesii",0.138800864850022,1,-29.77015384
"Dryocopus_galeatus",0.49816744663409,1,-25.32308313
"Dryocopus_hodgei",0.321347648195178,1,12.29030339
"Dryocopus_javensis",0.379961045155886,14,10.17038519
"Dryocopus_lineatus",0.871183398241531,5,-5.827652315
"Dryocopus_martius",0.191138892114994,2,56.27700925
"Dryocopus_pileatus",0.257211367445831,2,45.17942905
"Dryocopus_schulzi",0.871183398241531,1,-25.53576759
"Dryolimnas_cuvieri",0.0658906300229047,3,-19.38257239
"Dubusia_taeniata",0.214895344907492,3,-0.221717807
"Ducula_aenea",0.196494737462987,13,12.10377129
"Ducula_badia",0.185915873830936,4,11.81280101
"Ducula_bakeri",0.274694362723522,1,-15.39066708
"Ducula_bicolor",0.309179531012043,2,2.790394559
"Ducula_brenchleyi",0.0913639910222631,1,-9.93452389
"Ducula_carola",0.185055196959775,3,13.04808262
"Ducula_chalconota",0.119345533717354,2,-5.271621794
"Ducula_concinna",0.758269725935175,1,-5.181164968
"Ducula_finschii",0.185915873830936,1,-5.13535409
"Ducula_forsteni",0.300162428600533,1,-1.595420288
"Ducula_goliath",0.186977134705199,1,-21.33139496
"Ducula_melanochroa",0.205261500279259,1,-5.207292727
"Ducula_mullerii",0.309179531012043,2,-6.457425973
"Ducula_myristicivora",0.205261500279259,2,-0.915619186
"Ducula_oceanica",0.0928748260510296,5,6.503027649
"Ducula_pacifica",0.77116360607589,2,-16.84297934
"Ducula_perspicillata",0.428132161635426,2,-1.385169474
"Ducula_pinon",0.381150649803259,4,-5.370926726
"Ducula_pistrinaria",0.300162428600533,4,-6.379919974
"Ducula_poliocephala",0.119345533717354,1,11.86658837
"Ducula_radiata",0.77116360607589,1,-1.90321704
"Ducula_rosacea",0.159592474363858,1,-8.410502238
"Ducula_rubricera",0.429815275735408,2,-5.879942968
"Ducula_rufigaster",0.069442629258715,2,-5.321708661
"Ducula_zoeae",0.159592474363858,1,-5.373140174
"Dulus_dominicus",0.0261487617972354,1,18.90887779
"Dumetella_carolinensis",0.0951072550354255,1,38.97666123
"Dumetia_hyperythra",0.0990798199539011,4,20.32799772
"Dysithamnus_leucostictus",0.0802573466926839,2,2.842886713
"Dysithamnus_mentalis",0.148141833417382,18,4.677934681
"Dysithamnus_plumbeus",0.342495588673724,1,-19.69726362
"Dysithamnus_puncticeps",0.0578297684047036,3,7.085862408
"Dysithamnus_striaticeps",0.148141833417382,1,12.91941242
"Egretta_ardesiaca",0.227480616006676,1,-6.389750146
"Egretta_caerulea",0.0958834179424162,1,17.76134114
"Egretta_eulophotes",0.0890642917422938,1,39.30628913
"Egretta_garzetta",0.141478330110014,3,7.097899619
"Egretta_gularis",0.126024320095107,2,12.07824869
"Egretta_novaehollandiae",0.0459429412563436,2,-20.3101436
"Egretta_rufescens",0.123469375710105,2,20.9230306
"Egretta_sacra",0.126024320095107,2,-3.62553888
"Egretta_thula",0.227480616006676,2,14.63067925
"Egretta_tricolor",0.0986044902416767,2,23.17312347
"Egretta_vinaceigula",0.123469375710105,1,-19.04869372
"Elaenia_albiceps",0.412966996501312,6,-23.84260344
"Elaenia_chiriquensis",0.173694077511817,3,4.846182101
"Elaenia_cristata",0.0836432346934034,2,-5.976038351
"Elaenia_fallax",0.183981509438172,2,18.56075362
"Elaenia_flavogaster",0.156202929023268,4,-6.862571371
"Elaenia_frantzii",0.412966996501312,4,9.660326872
"Elaenia_gigas",0.0779814116723936,1,-7.422818956
"Elaenia_martinica",0.237820323883413,7,16.32430173
"Elaenia_mesoleuca",0.173694077511817,1,-21.65849277
"Elaenia_obscura",0.256646243148502,2,-21.80035791
"Elaenia_pallatangae",0.300332728069165,5,-2.338124895
"Elaenia_parvirostris",0.156202929023268,1,-27.32910325
"Elaenia_ruficeps",0.0836432346934034,1,3.789596462
"Elaenia_spectabilis",0.200292968785488,1,-18.56812427
"Elaenia_strepera",0.0988035298043526,1,-23.08986877
"Elanoides_forficatus",0.0312176374362916,2,7.26826159
"Elanus_axillaris",0.026654917500422,1,-25.68644745
"Elanus_caeruleus",0.0823885387490504,4,3.509970031
"Elanus_leucurus",0.0467900662617456,2,17.66331263
"Elanus_scriptus",0.0823885387490504,1,-22.87200328
"Electron_carinatum",0.0872270218256777,1,14.80761161
"Electron_platyrhynchum",0.0872270218256777,6,0.269540472
"Eleothreptus_anomalus",0.173073401997613,1,-31.2714374
"Elminia_albicauda",0.0683405288011801,1,-10.04205811
"Elminia_albiventris",0.0983450218602808,2,1.25170737
